Unnamed: 0,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
3709,GoAir,Kolkata,Banglore,1,6484,5,1,16,40,7,35
5537,Jet Airways,Delhi,Cochin,1,15554,18,5,9,0,10,0
1965,Air India,Delhi,Cochin,1,7258,6,6,17,40,14,35
555,Vistara,Kolkata,Banglore,1,8610,4,1,17,0,25,50
4738,Multiple carriers,Delhi,Cochin,1,15135,3,6,8,25,10,25
1168,IndiGo,Kolkata,Banglore,1,9806,24,3,11,55,4,30
1591,Air India,Kolkata,Banglore,2,15894,6,6,14,30,22,0
6226,Air Asia,Banglore,Delhi,0,4282,24,6,4,55,2,50
9800,SpiceJet,Kolkata,Banglore,0,3873,27,6,17,10,2,30
397,IndiGo,Chennai,Kolkata,0,3597,6,3,19,35,2,20
7622,Jet Airways,Delhi,Cochin,2,15129,5,9,19,30,8,55
6130,IndiGo,Kolkata,Banglore,0,4804,24,5,20,20,2,35
10438,SpiceJet,Kolkata,Banglore,1,8479,5,1,11,35,7,15
1466,Jet Airways,Banglore,New Delhi,1,25735,3,1,11,40,21,50
4767,IndiGo,Mumbai,Hyderabad,0,4392,5,9,19,5,1,30
1605,Air India,Delhi,Cochin,2,9417,3,6,17,15,16,10
9783,IndiGo,Delhi,Cochin,1,5073,27,4,7,35,4,35
300,IndiGo,Mumbai,Hyderabad,0,2754,5,3,2,35,1,30
8934,Jet Airways,Banglore,New Delhi,1,12284,18,3,14,5,18,10
10313,Jet Airways,Delhi,Cochin,1,14714,6,12,20,55,7,30
8717,Jet Airways,Delhi,Cochin,1,12373,5,9,7,5,11,55
9461,SpiceJet,Chennai,Kolkata,0,3597,21,5,17,45,2,20
5736,IndiGo,Banglore,Delhi,0,3943,5,1,22,10,2,50
8749,IndiGo,Delhi,Cochin,1,6147,6,12,17,5,5,20
8285,Jet Airways,Delhi,Cochin,1,14714,6,6,14,0,14,25
2887,Multiple carriers,Delhi,Cochin,1,7670,18,5,8,45,12,15
10327,SpiceJet,Kolkata,Banglore,0,3841,4,12,6,55,2,35
10496,Jet Airways,Banglore,Delhi,0,4030,5,1,7,10,3,0
3180,Jet Airways,Delhi,Cochin,2,15129,18,5,23,5,13,30
1365,Jet Airways,Banglore,New Delhi,1,7832,21,3,5,45,17,15
5373,Air India,Banglore,New Delhi,2,9586,3,9,10,30,10,55
1948,Multiple carriers,Delhi,Cochin,2,18275,27,6,17,50,7,40
3243,IndiGo,Delhi,Cochin,1,6314,27,5,10,35,10,25
10630,Jet Airways,Kolkata,Banglore,1,11134,24,3,16,55,26,45
486,Jet Airways,Banglore,New Delhi,1,26890,3,1,8,55,6,20
9661,Jet Airways,Kolkata,Banglore,1,13067,21,5,20,25,22,45
4833,Jet Airways,Kolkata,Banglore,1,14151,6,6,9,35,14,0
10208,Multiple carriers,Delhi,Cochin,1,15411,3,6,8,55,9,55
5045,Air Asia,Kolkata,Banglore,1,6857,6,6,6,50,3,40
5412,IndiGo,Banglore,Delhi,0,3943,15,5,4,0,2,50
9337,Jet Airways,Delhi,Cochin,1,10262,6,12,21,50,14,45
3378,Jet Airways,Delhi,Cochin,1,7438,21,3,11,30,16,55
3654,IndiGo,Mumbai,Hyderabad,0,4049,24,6,9,10,1,30
8194,IndiGo,Delhi,Cochin,1,6206,6,1,10,35,14,55
1157,SpiceJet,Chennai,Kolkata,0,6300,3,9,8,20,2,15
6445,Jet Airways,Kolkata,Banglore,1,10844,6,9,16,30,6,5
10395,Jet Airways,Kolkata,Banglore,1,10844,21,5,6,30,9,50
1217,Jet Airways,Delhi,Cochin,1,10262,6,6,2,15,16,45
407,IndiGo,Banglore,Delhi,0,4591,18,4,23,30,2,50
5430,IndiGo,Banglore,Delhi,0,3943,5,3,6,5,2,45
3887,Jet Airways,Kolkata,Banglore,1,14151,15,5,17,0,26,10
9589,Jet Airways,Delhi,Cochin,2,13764,27,6,19,30,17,5
10355,SpiceJet,Mumbai,Hyderabad,0,2437,18,3,13,10,1,20
8787,Vistara,Kolkata,Banglore,1,11262,24,3,7,10,27,40
8689,Jet Airways,Kolkata,Banglore,1,10539,6,6,17,0,16,45
5929,Air Asia,Banglore,Delhi,0,3383,21,6,23,55,2,50
6560,Jet Airways,Delhi,Cochin,1,18581,24,6,7,5,11,55
7235,Vistara,Delhi,Cochin,0,6688,15,3,14,55,2,55
4723,Jet Airways,Banglore,New Delhi,1,7832,21,3,14,5,17,35
665,Air India,Kolkata,Banglore,2,11642,18,5,16,50,12,45
4084,Jet Airways,Delhi,Cochin,1,12373,18,5,2,15,16,45
7507,Jet Airways,Banglore,New Delhi,1,11087,18,3,22,50,11,35
8107,Jet Airways,Delhi,Cochin,1,10262,27,6,17,30,19,5
642,Jet Airways,Kolkata,Banglore,1,9899,6,12,14,5,9,30
10407,SpiceJet,Banglore,Delhi,0,3919,18,5,21,10,2,55
3818,Jet Airways,Delhi,Cochin,1,10262,24,6,10,0,26,35
176,IndiGo,Delhi,Cochin,1,5073,4,3,20,25,5,5
6728,IndiGo,Delhi,Cochin,0,5601,15,6,5,35,3,15
10582,Jet Airways,Kolkata,Banglore,1,9663,5,6,14,5,6,40
5139,Air India,Delhi,Cochin,2,13879,27,5,17,15,14,25
788,IndiGo,Chennai,Kolkata,0,3597,15,5,14,45,2,20
7123,Multiple carriers,Delhi,Cochin,1,13587,6,12,10,0,11,0
7090,Air India,Banglore,New Delhi,0,8851,3,3,6,10,2,45
9842,Jet Airways,Kolkata,Banglore,1,10539,6,6,17,0,17,55
3240,GoAir,Kolkata,Banglore,1,10198,24,3,16,25,7,40
5345,Jet Airways,Delhi,Cochin,1,18371,24,6,9,0,10,0
5999,IndiGo,Delhi,Cochin,0,4729,27,3,14,30,3,5
8571,Multiple carriers,Delhi,Cochin,1,7408,6,12,8,0,13,0
3938,Vistara,Banglore,Delhi,0,4878,5,6,17,0,2,35
91,Multiple carriers,Delhi,Cochin,1,17057,3,6,2,15,11,5
5561,Jet Airways,Delhi,Cochin,2,13882,6,12,11,45,24,50
6411,Multiple carriers,Delhi,Cochin,1,13377,6,12,18,15,7,15
6379,Multiple carriers,Delhi,Cochin,1,12192,6,1,3,50,15,10
10285,Air India,Kolkata,Banglore,2,12723,6,6,5,50,27,5
7619,Air India,Kolkata,Banglore,2,15170,24,5,9,50,13,25
1986,IndiGo,Chennai,Kolkata,0,3540,27,6,5,15,2,25
2936,Vistara,Banglore,New Delhi,0,6558,24,3,21,10,2,55
530,Air India,Kolkata,Banglore,2,13873,5,6,10,0,15,20
9415,Jet Airways,Banglore,Delhi,0,4030,5,1,11,10,2,55
998,Multiple carriers,Delhi,Cochin,1,9315,27,5,7,30,11,30
4148,GoAir,Banglore,Delhi,0,4340,18,5,11,40,2,50
4639,Vistara,Mumbai,Hyderabad,1,12395,3,6,8,45,14,10
5781,Air India,Delhi,Cochin,2,9443,24,6,19,45,23,30
4291,IndiGo,Banglore,Delhi,0,4823,4,1,8,30,2,50
6969,IndiGo,Mumbai,Hyderabad,0,3175,6,9,16,55,1,30
2329,Jet Airways,Delhi,Cochin,2,14300,15,6,12,15,24,20
8674,Jet Airways,Delhi,Cochin,1,15851,5,9,2,15,10,20
2171,Air India,Kolkata,Banglore,2,10151,6,9,12,0,23,10
6389,Jet Airways,Kolkata,Banglore,1,11841,15,5,21,10,12,55
7877,IndiGo,Delhi,Cochin,1,6734,5,9,8,35,13,55
1434,SpiceJet,Banglore,Delhi,0,3919,6,9,21,10,2,55
5735,Jet Airways,Banglore,New Delhi,1,9134,15,3,7,0,5,25
5538,Multiple carriers,Delhi,Cochin,1,11789,6,12,8,45,10,15
8616,SpiceJet,Mumbai,Hyderabad,0,2017,4,3,13,15,1,30
4386,Jet Airways,Kolkata,Banglore,1,13044,6,12,20,0,12,15
156,Jet Airways,Delhi,Cochin,2,14300,27,6,20,0,16,35
5857,Jet Airways,Banglore,New Delhi,1,17471,3,6,22,50,24,10
3121,Jet Airways,Kolkata,Banglore,1,11841,6,9,20,0,13,20
6565,Air Asia,Kolkata,Banglore,2,11245,24,3,15,25,7,30
6949,Multiple carriers,Delhi,Cochin,1,6795,6,3,10,20,15,10
4912,Air India,Delhi,Cochin,2,11762,3,9,21,30,21,45
4618,Air India,Kolkata,Banglore,2,11883,5,6,5,50,30,10
6322,Jet Airways,Delhi,Cochin,1,15554,5,9,10,0,9,0
3847,IndiGo,Chennai,Kolkata,0,6297,3,9,17,5,2,35
495,Jet Airways,Kolkata,Banglore,1,9663,5,6,14,5,19,15
4351,Air India,Delhi,Cochin,1,7480,27,6,9,45,23,40
2338,IndiGo,Delhi,Cochin,1,6316,6,12,16,0,9,30
8845,Jet Airways,Delhi,Cochin,1,10262,6,12,16,0,20,35
10462,Jet Airways,Mumbai,Hyderabad,0,5678,6,9,2,55,1,25
151,Jet Airways,Delhi,Cochin,2,9270,21,3,18,25,24,25
4638,IndiGo,Banglore,Delhi,0,4591,4,12,1,30,2,45
695,IndiGo,Delhi,Cochin,1,7514,27,5,7,35,8,35
4910,IndiGo,Delhi,Cochin,1,7006,21,3,15,0,10,35
6341,Multiple carriers,Delhi,Cochin,1,7564,18,5,7,30,11,45
1749,Jet Airways,Delhi,Cochin,1,14714,6,1,18,15,10,10
3035,Multiple carriers,Delhi,Cochin,1,14848,24,6,11,30,7,45
167,SpiceJet,Banglore,Delhi,0,3311,21,5,5,55,2,40
5951,Multiple carriers,Delhi,Cochin,1,9794,21,5,7,30,11,30
10148,IndiGo,Delhi,Cochin,1,7398,4,9,21,50,5,45
2894,Multiple carriers,Delhi,Cochin,1,9627,18,5,10,35,8,25
9819,Air India,Delhi,Cochin,1,5117,27,3,6,5,27,20
7710,Air India,Delhi,Cochin,2,10493,27,3,12,0,7,15
6557,Jet Airways,Kolkata,Banglore,1,8586,5,6,6,30,25,45
2913,Jet Airways,Kolkata,Banglore,1,9663,5,6,14,5,14,35
3770,Jet Airways,Delhi,Cochin,1,14714,6,6,21,50,6,35
3065,Air Asia,Kolkata,Banglore,0,4409,6,1,10,20,2,35
6432,IndiGo,Mumbai,Hyderabad,0,3175,27,6,16,55,1,30
9072,Jet Airways,Delhi,Cochin,2,9270,21,3,10,45,32,5
8737,Jet Airways,Delhi,Cochin,2,10368,6,1,9,40,9,20
4502,SpiceJet,Delhi,Cochin,1,7947,15,5,15,45,6,20
4078,Jet Airways,Kolkata,Banglore,1,14781,18,5,5,45,10,35
9702,Air India,Delhi,Cochin,1,7174,5,9,17,40,5,20
2293,Air India,Delhi,Cochin,2,8603,27,6,12,0,7,15
9398,Multiple carriers,Delhi,Cochin,1,12402,21,3,7,0,11,50
6349,Multiple carriers,Delhi,Cochin,1,8266,27,6,8,45,10,30
608,Jet Airways,Kolkata,Banglore,1,9663,5,1,14,5,21,55
5903,IndiGo,Chennai,Kolkata,0,6297,3,12,22,5,2,25
8287,Jet Airways,Delhi,Cochin,2,15129,5,1,5,30,22,55
3539,Jet Airways,Kolkata,Banglore,1,13626,6,12,14,5,8,30
10296,Jet Airways,Banglore,New Delhi,1,16736,3,6,8,55,12,25
428,SpiceJet,Banglore,Delhi,0,3971,4,9,21,10,2,55
10646,Jet Airways,Delhi,Cochin,2,11507,6,6,5,30,13,30
9529,Air India,Banglore,New Delhi,1,4943,21,3,8,15,14,55
8778,Multiple carriers,Delhi,Cochin,1,8371,27,3,6,0,13,15
426,Vistara Premium economy,Banglore,New Delhi,0,11793,3,3,16,0,2,35
2240,Air India,Kolkata,Banglore,1,10203,6,12,20,30,23,55
100,Jet Airways,Kolkata,Banglore,1,14781,15,5,8,25,12,20
9401,Air Asia,Banglore,Delhi,0,3383,21,5,23,55,2,50
10168,Multiple carriers,Delhi,Cochin,1,16108,15,6,11,30,7,45
2788,IndiGo,Delhi,Cochin,1,6558,21,3,7,35,8,35
6523,IndiGo,Delhi,Cochin,0,5021,4,3,21,5,3,15
5272,SpiceJet,Mumbai,Hyderabad,0,2175,5,9,13,15,1,30
5438,IndiGo,Delhi,Cochin,0,6015,6,12,21,5,3,15
7937,Vistara,Banglore,Delhi,0,5088,27,6,19,30,2,45
4876,IndiGo,Delhi,Cochin,1,6386,6,9,2,0,5,45
10282,Jet Airways,Delhi,Cochin,2,15318,21,5,20,0,8,25
3326,Air India,Kolkata,Banglore,1,7662,6,6,12,0,25,15
4955,Air India,Kolkata,Banglore,2,13243,5,12,7,0,18,20
6729,Jet Airways,Kolkata,Banglore,1,14151,18,5,17,0,6,35
9745,Jet Airways,Delhi,Cochin,1,12373,5,9,8,0,20,25
7155,Jet Airways,Delhi,Cochin,1,14714,6,3,2,15,16,45
6755,Air India,Kolkata,Banglore,2,13437,5,12,16,45,16,10
7855,Air India,Delhi,Cochin,1,15407,3,6,7,0,24,40
9844,IndiGo,Banglore,New Delhi,0,4777,24,3,21,20,2,55
5008,IndiGo,Banglore,Delhi,0,4823,4,12,7,10,2,55
1472,SpiceJet,Mumbai,Hyderabad,0,1965,21,5,13,15,1,30
8494,Jet Airways,Kolkata,Banglore,1,12681,4,1,18,55,9,45
2251,Air India,Kolkata,Banglore,2,13873,24,5,7,0,18,20
5140,IndiGo,Kolkata,Banglore,0,4174,4,9,17,15,2,35
3956,Jet Airways,Delhi,Cochin,2,9181,21,3,5,40,22,45
1755,Jet Airways,Banglore,Delhi,0,8016,18,6,18,55,3,5
6843,Air India,Delhi,Cochin,0,5674,15,3,14,10,3,0
9864,SpiceJet,Chennai,Kolkata,0,3543,5,12,9,45,2,15
573,Jet Airways,Kolkata,Banglore,1,11134,24,3,13,55,8,40
9124,Air Asia,Kolkata,Banglore,0,4107,15,5,22,50,2,30
4273,Jet Airways,Delhi,Cochin,1,17549,3,9,8,0,11,45
6404,IndiGo,Mumbai,Hyderabad,0,2754,24,6,12,0,1,30
5603,IndiGo,Kolkata,Banglore,1,4226,24,5,19,35,3,40
9843,Jet Airways,Kolkata,Banglore,1,11134,24,3,13,55,5,45
3838,SpiceJet,Mumbai,Hyderabad,0,2227,6,9,13,15,1,30
1998,Jet Airways,Kolkata,Banglore,1,12692,6,9,17,0,26,10
7644,Multiple carriers,Delhi,Cochin,1,7740,6,6,7,30,13,30
10200,Air India,Kolkata,Banglore,2,12723,24,5,5,50,30,40
10045,IndiGo,Delhi,Cochin,1,7144,18,5,7,35,14,55
3748,Multiple carriers,Delhi,Cochin,1,11999,21,3,10,20,8,30
2138,Air India,Delhi,Cochin,2,16163,27,5,6,50,24,50
5463,SpiceJet,Delhi,Cochin,1,5158,6,6,8,45,4,30
10435,Air India,Kolkata,Banglore,1,8996,5,12,9,10,4,5
3037,IndiGo,Chennai,Kolkata,0,3597,18,5,19,35,2,20
4179,Jet Airways,Delhi,Cochin,1,12898,6,1,7,5,5,30
918,Jet Airways,Delhi,Cochin,2,13014,15,6,9,40,18,45
9090,IndiGo,Kolkata,Banglore,0,4804,24,6,15,15,2,30
8072,IndiGo,Banglore,Delhi,0,4823,15,4,20,0,2,50
5664,Vistara,Kolkata,Banglore,1,9397,5,12,7,10,25,55
3199,Jet Airways,Mumbai,Hyderabad,0,4995,6,12,10,20,1,30
4056,Multiple carriers,Delhi,Cochin,1,14486,21,3,9,0,6,30
5418,Air India,Banglore,New Delhi,2,13261,18,3,10,30,7,15
9053,Jet Airways,Delhi,Cochin,2,18909,3,9,8,20,20,5
6044,Jet Airways,Delhi,Cochin,1,10262,6,9,15,0,21,35
9805,IndiGo,Delhi,Cochin,1,6171,27,3,4,55,7,5
1208,IndiGo,Mumbai,Hyderabad,0,2754,15,6,12,0,1,30
2334,Multiple carriers,Delhi,Cochin,1,7408,6,9,8,0,13,0
6238,IndiGo,Mumbai,Hyderabad,0,2227,27,6,20,5,1,35
9515,Jet Airways,Banglore,New Delhi,1,7832,21,3,22,50,11,35
616,IndiGo,Kolkata,Banglore,0,4804,27,5,20,20,2,35
1939,Multiple carriers,Delhi,Cochin,1,8266,27,6,7,30,11,45
3152,Jet Airways,Delhi,Cochin,2,12347,21,3,18,25,34,0
2665,Jet Airways,Delhi,Cochin,1,12373,18,5,19,45,16,50
5584,SpiceJet,Chennai,Kolkata,0,3597,5,1,8,20,2,15
8192,IndiGo,Delhi,Cochin,1,10112,15,6,23,30,5,5
5998,Air India,Banglore,New Delhi,1,14594,3,6,11,50,8,0
2584,Jet Airways,Mumbai,Hyderabad,1,19595,3,6,14,0,26,50
2653,Vistara,Kolkata,Banglore,1,8295,4,1,7,10,15,45
4537,Jet Airways,Delhi,Cochin,2,15812,6,12,11,40,7,20
2754,Multiple carriers,Delhi,Cochin,1,10197,21,5,10,0,9,0
2233,Jet Airways,Banglore,New Delhi,1,16736,3,6,7,0,12,10
4241,Jet Airways,Banglore,Delhi,0,8016,6,3,11,10,2,55
4280,Air India,Delhi,Cochin,1,5117,4,1,9,45,23,40
8453,IndiGo,Delhi,Cochin,1,5241,24,4,2,0,5,45
8661,Air India,Kolkata,Banglore,0,4145,6,6,20,45,2,35
2649,SpiceJet,Banglore,New Delhi,0,4377,24,3,5,45,2,50
2143,Air India,Delhi,Cochin,2,12488,6,12,12,20,30,55
4771,Air India,Delhi,Cochin,1,14777,3,3,19,0,12,40
8772,SpiceJet,Kolkata,Banglore,0,4807,21,4,22,20,2,20
4856,IndiGo,Delhi,Cochin,1,6979,5,9,4,55,16,5
8530,Jet Airways,Delhi,Cochin,2,15129,21,5,23,5,29,20
8667,Air India,Kolkata,Banglore,2,11201,6,9,5,50,14,35
7200,SpiceJet,Mumbai,Hyderabad,0,1965,5,1,22,45,1,30
807,Air India,Banglore,Delhi,0,5228,6,1,21,5,2,50
7191,IndiGo,Banglore,Delhi,0,3943,18,5,22,10,2,50
849,Air Asia,Delhi,Cochin,1,6451,27,5,7,55,5,30
3730,Air India,Delhi,Cochin,2,12488,27,5,18,30,24,45
8292,Air India,Delhi,Cochin,1,7480,6,12,17,20,16,5
6486,IndiGo,Delhi,Cochin,1,9165,27,6,23,30,5,5
4399,SpiceJet,Banglore,Delhi,0,3257,24,5,5,55,2,40
9865,Jet Airways,Kolkata,Banglore,1,14151,21,5,20,25,21,35
8901,IndiGo,Delhi,Cochin,1,6412,15,5,16,10,6,20
4960,Air India,Kolkata,Banglore,2,10697,6,6,8,20,10,10
1247,Jet Airways,Delhi,Cochin,1,15103,3,6,13,0,5,50
8149,Jet Airways,Kolkata,Banglore,1,8586,18,5,21,10,7,30
6194,IndiGo,Delhi,Cochin,1,12214,3,3,9,55,5,15
8071,Jet Airways,Delhi,Cochin,1,10262,15,6,18,15,24,45
547,SpiceJet,Kolkata,Banglore,0,3841,6,12,6,55,2,35
3056,IndiGo,Banglore,Delhi,0,4823,24,6,8,30,2,50
4099,Air India,Banglore,New Delhi,0,8588,3,3,10,0,2,45
7196,IndiGo,Delhi,Cochin,1,14871,3,6,8,25,7,5
26,IndiGo,Delhi,Cochin,1,8238,6,1,21,50,5,45
5522,Multiple carriers,Delhi,Cochin,1,7741,27,6,10,20,8,55
3971,Jet Airways,Delhi,Cochin,1,10262,6,9,17,30,10,55
4954,IndiGo,Chennai,Kolkata,0,5277,3,6,22,5,2,20
2528,Air India,Kolkata,Banglore,0,13885,3,3,14,15,2,30
1440,Air India,Delhi,Cochin,2,12488,6,3,12,20,30,55
2605,IndiGo,Banglore,Delhi,0,3419,21,6,0,25,2,50
1307,Jet Airways,Kolkata,Banglore,1,9663,5,6,16,30,27,20
7821,IndiGo,Banglore,Delhi,0,3943,27,6,13,0,2,50
7269,Vistara,Banglore,New Delhi,1,12476,3,3,6,40,27,45
10430,Jet Airways,Banglore,Delhi,0,5769,6,12,8,20,3,0
9812,Air India,Kolkata,Banglore,2,15170,24,5,9,50,26,40
4929,Air India,Delhi,Cochin,2,11543,15,5,5,55,25,45
1226,Air India,Kolkata,Banglore,1,10203,5,9,7,0,13,25
10111,SpiceJet,Banglore,Delhi,0,3919,21,6,5,55,2,40
2570,SpiceJet,Chennai,Kolkata,0,3597,15,6,9,45,2,15
751,SpiceJet,Banglore,Delhi,0,3573,27,6,9,30,2,50
437,Vistara,Delhi,Cochin,0,6741,21,4,14,40,3,10
7384,Jet Airways,Delhi,Cochin,2,10368,6,3,9,40,26,55
3453,SpiceJet,Kolkata,Banglore,1,6381,15,5,8,35,8,40
8999,GoAir,Banglore,Delhi,0,3898,15,4,20,55,2,45
2875,Jet Airways,Kolkata,Banglore,1,14676,6,9,9,35,12,30
1178,IndiGo,Kolkata,Banglore,0,4462,18,3,15,20,2,35
1873,Air India,Kolkata,Banglore,1,8576,24,5,9,25,9,5
2725,IndiGo,Delhi,Cochin,1,10208,21,3,6,40,6,40
4407,SpiceJet,Delhi,Cochin,1,6297,18,5,6,5,5,15
10452,Jet Airways,Delhi,Cochin,2,8882,27,3,19,10,24,35
5153,Multiple carriers,Delhi,Cochin,1,8882,18,5,4,55,7,40
2501,IndiGo,Chennai,Kolkata,0,6297,15,3,19,35,2,20
4434,IndiGo,Mumbai,Hyderabad,0,3175,4,1,16,55,1,30
8972,GoAir,Delhi,Cochin,1,5457,6,1,7,0,5,55
2732,Jet Airways,Kolkata,Banglore,1,13067,5,9,20,25,27,10
10538,Jet Airways,Kolkata,Banglore,1,8586,5,9,18,55,15,10
326,Jet Airways,Delhi,Cochin,1,12898,27,5,22,50,5,35
1042,Air India,Delhi,Cochin,2,8245,21,3,17,15,26,0
2660,Jet Airways,Delhi,Cochin,2,13292,6,12,9,35,27,0
8036,Multiple carriers,Delhi,Cochin,1,8283,24,5,19,0,6,30
2519,Jet Airways,Kolkata,Banglore,1,10844,15,5,16,30,6,5
1006,Multiple carriers,Delhi,Cochin,1,13677,3,9,19,0,6,35
2890,IndiGo,Banglore,Delhi,0,4823,27,4,7,10,2,55
3272,Air India,Delhi,Cochin,2,7090,27,3,9,45,23,40
1882,IndiGo,Delhi,Cochin,1,6282,21,5,11,55,13,0
9854,Multiple carriers,Delhi,Cochin,1,7618,27,5,9,0,12,0
8810,Vistara,Kolkata,Banglore,1,9922,5,12,17,0,17,45
8908,Jet Airways,Banglore,New Delhi,1,7832,21,3,7,0,8,15
4066,SpiceJet,Mumbai,Hyderabad,0,1759,21,3,22,45,1,25
10031,IndiGo,Kolkata,Banglore,0,4174,18,4,15,30,2,35
534,Jet Airways,Kolkata,Banglore,1,12384,5,6,9,35,9,35
9531,Jet Airways,Delhi,Cochin,2,15129,18,5,9,40,9,20
4014,Air India,Mumbai,Hyderabad,0,4937,3,3,21,5,1,20
3385,IndiGo,Delhi,Cochin,1,4832,27,3,7,45,5,55
6997,Jet Airways,Kolkata,Banglore,1,10031,24,3,19,45,26,50
8197,GoAir,Banglore,New Delhi,0,5048,24,3,7,45,2,55
585,IndiGo,Delhi,Cochin,1,6442,15,6,8,35,7,35
8767,Jet Airways,Kolkata,Banglore,1,14388,18,5,5,45,27,35
10586,Jet Airways,Banglore,Delhi,0,4544,5,12,15,15,2,55
3069,Air Asia,Delhi,Cochin,1,6253,15,6,7,55,5,30
6529,Jet Airways,Delhi,Cochin,1,15190,6,1,7,5,11,55
2608,Air India,Kolkata,Banglore,2,11542,5,6,9,25,29,40
1714,Air India,Kolkata,Banglore,1,7452,15,5,16,45,28,20
4774,Jet Airways,Kolkata,Banglore,1,8529,6,12,14,5,21,55
7818,Air India,Chennai,Kolkata,0,7082,15,3,11,40,2,15
491,Jet Airways,Delhi,Cochin,1,5177,4,1,22,50,13,45
6386,Jet Airways,Kolkata,Banglore,1,7757,5,9,20,0,22,15
7266,Jet Airways,Kolkata,Banglore,1,8586,18,5,16,30,15,45
4389,Jet Airways,Delhi,Cochin,1,12032,27,3,16,0,27,45
5239,Jet Airways,Mumbai,Hyderabad,0,4050,24,6,2,55,1,25
8361,Vistara,Delhi,Cochin,0,6216,24,6,14,40,3,10
3592,Air India,Kolkata,Banglore,1,8030,4,1,9,50,11,15
1929,Jet Airways,Delhi,Cochin,1,12898,27,5,19,45,23,15
3223,IndiGo,Delhi,Cochin,1,6628,27,3,10,45,14,50
9331,Multiple carriers,Delhi,Cochin,1,14848,27,6,13,0,6,15
8075,Jet Airways,Banglore,Delhi,0,7229,27,5,6,0,2,45
5935,Multiple carriers,Delhi,Cochin,1,7695,21,3,10,20,15,15
7722,Air India,Kolkata,Banglore,0,4880,18,5,20,45,2,35
1138,SpiceJet,Delhi,Cochin,1,6460,21,4,8,45,4,30
5739,SpiceJet,Chennai,Kolkata,0,3597,24,5,9,45,2,15
2538,Air India,Delhi,Cochin,2,10975,18,5,7,5,26,20
1322,Air India,Mumbai,Hyderabad,0,5462,3,6,19,30,1,15
121,Air India,Mumbai,Hyderabad,0,3100,5,3,15,0,1,25
7976,Jet Airways,Delhi,Cochin,2,9254,21,3,10,20,32,30
2467,Jet Airways,Mumbai,Hyderabad,0,5678,6,3,19,35,1,30
4481,Jet Airways,Kolkata,Banglore,1,9663,15,5,20,0,13,20
5285,Multiple carriers,Delhi,Cochin,1,13377,6,3,18,15,7,15
2624,Vistara,Banglore,Delhi,0,5613,4,1,19,30,2,45
9665,Air India,Delhi,Cochin,0,6094,5,12,5,10,2,50
8129,Multiple carriers,Delhi,Cochin,1,7740,24,5,14,55,7,35
2190,Multiple carriers,Delhi,Cochin,1,11999,21,3,11,40,7,10
3323,IndiGo,Delhi,Cochin,1,6794,21,5,17,10,8,20
3651,IndiGo,Chennai,Kolkata,0,6297,3,9,7,55,2,20
8792,Jet Airways,Banglore,New Delhi,1,5853,15,3,5,50,6,30
9673,Air India,Delhi,Cochin,2,9968,21,5,5,0,38,15
3819,Jet Airways,Delhi,Cochin,2,13882,6,6,11,45,16,40
6471,IndiGo,Banglore,Delhi,0,4077,5,1,1,30,2,45
4093,Jet Airways,Delhi,Cochin,2,16274,18,5,5,30,7,5
3546,Air India,Mumbai,Hyderabad,0,3100,18,5,6,20,1,20
1413,IndiGo,Delhi,Cochin,1,5054,21,5,7,35,4,35
4598,Jet Airways,Delhi,Cochin,1,15764,3,6,9,0,19,25
5120,Multiple carriers,Delhi,Cochin,1,10197,5,9,9,0,10,0
7673,IndiGo,Delhi,Cochin,1,8258,3,3,20,30,5,5
2602,GoAir,Banglore,Delhi,0,3419,15,5,7,45,2,55
5562,IndiGo,Delhi,Cochin,1,6442,24,6,6,50,9,20
3309,SpiceJet,Banglore,Delhi,0,4423,27,4,5,55,2,40
10189,Jet Airways,Banglore,New Delhi,1,27992,3,1,7,0,13,20
1879,Jet Airways,Delhi,Cochin,2,13014,27,6,9,40,26,55
10584,Jet Airways,Delhi,Cochin,1,10262,24,6,18,15,24,45
4581,SpiceJet,Kolkata,Banglore,0,3873,24,4,22,20,2,20
2541,Jet Airways,Mumbai,Hyderabad,0,4050,6,1,10,20,1,30
5230,Jet Airways,Delhi,Cochin,1,5177,4,3,2,15,26,10
1832,Jet Airways,Banglore,New Delhi,1,6992,21,3,8,55,14,5
9052,Jet Airways,Mumbai,Hyderabad,0,8040,5,6,7,5,1,25
51,Jet Airways,Kolkata,Banglore,1,12121,5,1,9,35,25,20
3941,IndiGo,Delhi,Cochin,1,6147,24,6,17,5,5,10
8185,Multiple carriers,Delhi,Cochin,1,6953,27,3,12,50,6,25
3622,IndiGo,Delhi,Cochin,1,5530,21,5,6,50,5,20
8763,Jet Airways,Delhi,Cochin,0,9564,18,4,11,0,3,15
10007,GoAir,Delhi,Cochin,1,6195,21,5,10,35,9,0
1870,Air India,Banglore,Delhi,0,4441,4,9,5,45,3,0
5634,Multiple carriers,Delhi,Cochin,1,13727,18,5,15,0,10,30
10166,Multiple carriers,Delhi,Cochin,1,7408,15,6,19,0,6,30
6575,Multiple carriers,Delhi,Cochin,1,9103,15,5,10,35,8,25
5485,Jet Airways,Kolkata,Banglore,1,10844,5,12,14,5,5,45
7040,IndiGo,Kolkata,Banglore,0,4148,3,9,15,20,2,35
